MESE,ANNO,REGIONE,COD ISTAT REGIONE,STATO ESTERO,CODICE ISO STATO,TIPO SOGGETTO,RETTIFICHE,CAMBI DI RESIDENZA,AUTOCERTIFICAZIONI,VISURE,CERTIFICATI,TOTALE
6,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,0,0,1,12,0,13
6,2021,LOMBARDIA,03,BULGARIA,BGR,AIRE,0,0,1,2,0,3
6,2021,LOMBARDIA,03,CUBA,CUB,AIRE,0,0,0,1,0,1
6,2021,LOMBARDIA,03,EGITTO,EGY,AIRE,0,0,0,26,0,26
6,2021,LOMBARDIA,03,FRANCIA,FRA,AIRE,0,0,1,2,0,3
6,2021,LOMBARDIA,03,GERMANIA,DEU,AIRE,0,0,3,4,0,7
6,2021,LOMBARDIA,03,IRLANDA,IRL,AIRE,0,0,0,1,0,1
6,2021,LOMBARDIA,03,PAESI BASSI,NLD,AIRE,0,0,0,1,0,1
6,2021,LOMBARDIA,03,PORTOGALLO,PRT,AIRE,0,0,0,3,0,3
6,2021,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,0,0,2,8,0,10
6,2021,LOMBARDIA,03,SPAGNA,ESP,AIRE,0,0,3,13,0,16
6,2021,LOMBARDIA,03,SVIZZERA,CHE,AIRE,0,0,0,8,0,8
6,2021,LOMBARDIA,03,THAILANDIA,THA,AIRE,0,0,1,3,0,4
6,2021,LOMBARDIA,03,,,Residenti,0,0,1890,4216,0,6106
6,2021,MARCHE,11,AUSTRIA,AUT,AIRE,0,0,0,2,0,2
6,2021,MARCHE,11,GRECIA,GRC,AIRE,0,0,1,3,0,4
6,2021,MARCHE,11,REGNO UNITO,GBR,AIRE,0,0,2,5,0,7
6,2021,MARCHE,11,,,Residenti,0,0,256,537,0,793
6,2021,MOLISE,14,,,Residenti,0,0,45,98,0,143
6,2021,PIEMONTE,01,ARGENTINA,ARG,AIRE,0,0,0,2,0,2
6,2021,PIEMONTE,01,AUSTRIA,AUT,AIRE,0,0,1,1,0,2
6,2021,PIEMONTE,01,BELGIO,BEL,AIRE,0,0,1,2,0,3
6,2021,PIEMONTE,01,BRASILE,BRA,AIRE,0,0,0,2,0,2
6,2021,PIEMONTE,01,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,2,0,3
6,2021,PIEMONTE,01,FRANCIA,FRA,AIRE,0,0,2,9,0,11
6,2021,PIEMONTE,01,NORVEGIA,NOR,AIRE,0,0,1,3,0,4
6,2021,PIEMONTE,01,REGNO UNITO,GBR,AIRE,0,0,1,5,0,6
6,2021,PIEMONTE,01,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,1,1,0,2
6,2021,PIEMONTE,01,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,1,2,0,3
6,2021,PIEMONTE,01,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,2,0,3
6,2021,PIEMONTE,01,,,Residenti,0,0,607,1387,0,1994
6,2021,PUGLIA,16,GERMANIA,DEU,AIRE,0,0,1,3,0,4
6,2021,PUGLIA,16,PORTOGALLO,PRT,AIRE,0,0,1,1,0,2
6,2021,PUGLIA,16,REGNO UNITO,GBR,AIRE,0,0,2,3,0,5
6,2021,PUGLIA,16,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,2,0,3
6,2021,PUGLIA,16,,,Residenti,0,0,488,1151,0,1639
6,2021,SARDEGNA,20,PAESI BASSI,NLD,AIRE,0,0,1,1,0,2
6,2021,SARDEGNA,20,,,Residenti,0,0,294,815,0,1109
6,2021,SICILIA,19,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,1,0,2
6,2021,SICILIA,19,FRANCIA,FRA,AIRE,0,0,2,4,0,6
6,2021,SICILIA,19,GERMANIA,DEU,AIRE,0,0,3,9,0,12
6,2021,SICILIA,19,IRLANDA,IRL,AIRE,0,0,2,4,0,6
6,2021,SICILIA,19,MALTA,MLT,AIRE,0,0,1,3,0,4
6,2021,SICILIA,19,PAESI BASSI,NLD,AIRE,0,0,1,2,0,3
6,2021,SICILIA,19,REGNO UNITO,GBR,AIRE,0,0,7,22,0,29
6,2021,SICILIA,19,SPAGNA,ESP,AIRE,0,0,2,6,0,8
6,2021,SICILIA,19,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,4,0,5
6,2021,SICILIA,19,SVIZZERA,CHE,AIRE,0,0,3,4,0,7
6,2021,SICILIA,19,,,Residenti,0,0,1847,3543,0,5390
6,2021,TOSCANA,09,BELGIO,BEL,AIRE,0,0,1,3,0,4
6,2021,TOSCANA,09,BRASILE,BRA,AIRE,0,0,0,5,0,5
6,2021,TOSCANA,09,GERMANIA,DEU,AIRE,0,0,2,5,0,7
6,2021,TOSCANA,09,NORVEGIA,NOR,AIRE,0,0,0,2,0,2
6,2021,TOSCANA,09,REGNO UNITO,GBR,AIRE,0,0,1,1,0,2
6,2021,TOSCANA,09,SVEZIA,SWE,AIRE,0,0,1,4,0,5
6,2021,TOSCANA,09,TUNISIA,TUN,AIRE,0,0,1,1,0,2
6,2021,TOSCANA,09,,,Residenti,0,0,471,1274,0,1745
6,2021,TRENTINO ALTO ADIGE,04,BELGIO,BEL,AIRE,0,0,1,2,0,3
6,2021,TRENTINO ALTO ADIGE,04,BOLIVIA,BOL,AIRE,0,0,0,1,0,1
6,2021,TRENTINO ALTO ADIGE,04,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,2,0,3
6,2021,TRENTINO ALTO ADIGE,04,FRANCIA,FRA,AIRE,0,0,0,2,0,2
6,2021,TRENTINO ALTO ADIGE,04,IRLANDA,IRL,AIRE,0,0,2,2,0,4
6,2021,TRENTINO ALTO ADIGE,04,PAESI BASSI,NLD,AIRE,0,0,0,2,0,2
6,2021,TRENTINO ALTO ADIGE,04,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,1,0,2
6,2021,TRENTINO ALTO ADIGE,04,,,Residenti,0,0,434,709,0,1143
6,2021,UMBRIA,10,ECUADOR,ECU,AIRE,0,0,0,1,0,1
6,2021,UMBRIA,10,,,Residenti,0,0,263,530,0,793
6,2021,VALLE D'AOSTA,02,,,Residenti,0,0,19,41,0,60
6,2021,VENETO,05,BRASILE,BRA,AIRE,0,0,4,36,0,40
6,2021,VENETO,05,BULGARIA,BGR,AIRE,0,0,0,2,0,2
6,2021,VENETO,05,GERMANIA,DEU,AIRE,0,0,0,29,0,29
6,2021,VENETO,05,PORTOGALLO,PRT,AIRE,0,0,0,2,0,2
6,2021,VENETO,05,REGNO UNITO,GBR,AIRE,0,0,1,2,0,3
6,2021,VENETO,05,REPUBBLICA CECA,CZE,AIRE,0,0,0,1,0,1
6,2021,VENETO,05,SVIZZERA,CHE,AIRE,0,0,0,1,0,1
6,2021,VENETO,05,,,Residenti,0,0,882,1846,0,2728
7,2021,ABRUZZO,13,PANAMA,PAN,AIRE,0,0,1,1,0,2
7,2021,ABRUZZO,13,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,2,0,2
7,2021,ABRUZZO,13,VIETNAM,VNM,AIRE,0,0,0,2,0,2
7,2021,ABRUZZO,13,,,Residenti,0,0,200,509,0,709
7,2021,BASILICATA,17,SPAGNA,ESP,AIRE,0,0,0,1,0,1
7,2021,BASILICATA,17,URUGUAY,URY,AIRE,0,0,1,2,0,3
7,2021,BASILICATA,17,,,Residenti,0,0,96,208,0,304
7,2021,CALABRIA,18,BRASILE,BRA,AIRE,0,0,0,3,0,3
7,2021,CALABRIA,18,COLOMBIA,COL,AIRE,0,0,1,1,0,2
7,2021,CALABRIA,18,GERMANIA,DEU,AIRE,0,0,1,7,0,8
7,2021,CALABRIA,18,PORTOGALLO,PRT,AIRE,0,0,1,4,0,5
7,2021,CALABRIA,18,REGNO UNITO,GBR,AIRE,0,0,1,6,0,7
7,2021,CALABRIA,18,REPUBBLICA CECA,CZE,AIRE,0,0,0,2,0,2
7,2021,CALABRIA,18,SPAGNA,ESP,AIRE,0,0,0,2,0,2
7,2021,CALABRIA,18,SVIZZERA,CHE,AIRE,0,0,1,2,0,3
7,2021,CALABRIA,18,,,Residenti,0,0,256,708,0,964
7,2021,CAMPANIA,15,BELGIO,BEL,AIRE,0,0,0,1,0,1
7,2021,CAMPANIA,15,FRANCIA,FRA,AIRE,0,0,1,1,0,2
7,2021,CAMPANIA,15,GERMANIA,DEU,AIRE,0,0,2,6,0,8
7,2021,CAMPANIA,15,MADAGASCAR,MDG,AIRE,0,0,0,1,0,1
7,2021,CAMPANIA,15,PAESI BASSI,NLD,AIRE,0,0,0,2,0,2
7,2021,CAMPANIA,15,REGNO UNITO,GBR,AIRE,0,0,0,3,0,3
7,2021,CAMPANIA,15,,,Residenti,0,0,685,1754,0,2439
7,2021,EMILIA ROMAGNA,08,BRASILE,BRA,AIRE,0,0,0,2,0,2
7,2021,EMILIA ROMAGNA,08,EMIRATI ARABI UNITI,ARE,AIRE,0,0,3,3,0,6
7,2021,EMILIA ROMAGNA,08,GERMANIA,DEU,AIRE,0,0,1,2,0,3
7,2021,EMILIA ROMAGNA,08,PAESI BASSI,NLD,AIRE,0,0,1,5,0,6
7,2021,EMILIA ROMAGNA,08,PORTOGALLO,PRT,AIRE,0,0,1,5,0,6
7,2021,EMILIA ROMAGNA,08,ROMANIA,ROU,AIRE,0,0,1,1,0,2
7,2021,EMILIA ROMAGNA,08,SAN MARINO,SMR,AIRE,0,0,2,3,0,5
7,2021,EMILIA ROMAGNA,08,SVEZIA,SWE,AIRE,0,0,0,1,0,1
7,2021,EMILIA ROMAGNA,08,,,Residenti,0,0,1048,2029,0,3077
7,2021,FRIULI VENEZIA GIULIA,06,FINLANDIA,FIN,AIRE,0,0,0,1,0,1
7,2021,FRIULI VENEZIA GIULIA,06,REGNO UNITO,GBR,AIRE,0,0,1,1,0,2
7,2021,FRIULI VENEZIA GIULIA,06,SLOVENIA,SVN,AIRE,0,0,0,2,0,2
7,2021,FRIULI VENEZIA GIULIA,06,THAILANDIA,THA,AIRE,0,0,0,2,0,2
7,2021,FRIULI VENEZIA GIULIA,06,VENEZUELA,VEN,AIRE,0,0,0,1,0,1
7,2021,FRIULI VENEZIA GIULIA,06,,,Residenti,0,0,249,474,0,723
7,2021,LAZIO,12,AUSTRIA,AUT,AIRE,0,0,2,8,0,10
7,2021,LAZIO,12,BELGIO,BEL,AIRE,0,0,2,8,0,10
7,2021,LAZIO,12,BRASILE,BRA,AIRE,0,0,3,5,0,8
7,2021,LAZIO,12,BULGARIA,BGR,AIRE,0,0,2,7,0,9
7,2021,LAZIO,12,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,2,0,3
7,2021,LAZIO,12,GERMANIA,DEU,AIRE,0,0,0,1,0,1
7,2021,LAZIO,12,MAROCCO,MAR,AIRE,0,0,0,1,0,1
7,2021,LAZIO,12,MONACO,MCO,AIRE,0,0,1,1,0,2
7,2021,LAZIO,12,PAESI BASSI,NLD,AIRE,0,0,4,4,0,8
7,2021,LAZIO,12,PORTOGALLO,PRT,AIRE,0,0,1,5,0,6
7,2021,LAZIO,12,REGNO UNITO,GBR,AIRE,0,0,0,1,0,1
7,2021,LAZIO,12,SPAGNA,ESP,AIRE,0,0,2,5,0,7
7,2021,LAZIO,12,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,7,0,7
7,2021,LAZIO,12,SVEZIA,SWE,AIRE,0,0,0,1,0,1
7,2021,LAZIO,12,TUNISIA,TUN,AIRE,0,0,0,3,0,3
7,2021,LAZIO,12,TURCHIA,TUR,AIRE,0,0,0,1,0,1
7,2021,LAZIO,12,,,Residenti,0,0,1019,3401,0,4420
7,2021,LIGURIA,07,GERMANIA,DEU,AIRE,0,0,2,5,0,7
7,2021,LIGURIA,07,PORTOGALLO,PRT,AIRE,0,0,1,2,0,3
7,2021,LIGURIA,07,SVEZIA,SWE,AIRE,0,0,0,6,0,6
7,2021,LIGURIA,07,,,Residenti,0,0,99,329,0,428
7,2021,LOMBARDIA,03,AUSTRIA,AUT,AIRE,0,0,0,1,0,1
7,2021,LOMBARDIA,03,BELGIO,BEL,AIRE,0,0,0,1,0,1
7,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,0,0,1,8,0,9
7,2021,LOMBARDIA,03,EGITTO,EGY,AIRE,0,0,0,24,0,24
7,2021,LOMBARDIA,03,GERMANIA,DEU,AIRE,0,0,5,12,0,17
7,2021,LOMBARDIA,03,PAESI BASSI,NLD,AIRE,0,0,3,4,0,7
7,2021,LOMBARDIA,03,PANAMA,PAN,AIRE,0,0,4,4,0,8
7,2021,LOMBARDIA,03,POLONIA,POL,AIRE,0,0,0,1,0,1
7,2021,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,0,0,8,22,0,30
7,2021,LOMBARDIA,03,SPAGNA,ESP,AIRE,0,0,1,1,0,2
7,2021,LOMBARDIA,03,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,3,0,4
7,2021,LOMBARDIA,03,SVEZIA,SWE,AIRE,0,0,6,3,0,9
7,2021,LOMBARDIA,03,SVIZZERA,CHE,AIRE,0,0,2,6,0,8
7,2021,LOMBARDIA,03,TURCHIA,TUR,AIRE,0,0,0,4,0,4
7,2021,LOMBARDIA,03,,,Residenti,0,0,1600,3484,0,5084
7,2021,MARCHE,11,ALBANIA,ALB,AIRE,0,0,0,1,0,1
7,2021,MARCHE,11,AUSTRALIA,AUS,AIRE,0,0,0,2,0,2
7,2021,MARCHE,11,BELGIO,BEL,AIRE,0,0,1,2,0,3
7,2021,MARCHE,11,FRANCIA,FRA,AIRE,0,0,0,2,0,2
7,2021,MARCHE,11,GRECIA,GRC,AIRE,0,0,0,4,0,4
7,2021,MARCHE,11,REGNO UNITO,GBR,AIRE,0,0,0,3,0,3
7,2021,MARCHE,11,SVEZIA,SWE,AIRE,0,0,4,2,0,6
7,2021,MARCHE,11,,,Residenti,0,0,256,470,0,726
7,2021,MOLISE,14,,,Residenti,0,0,35,72,0,107
7,2021,PIEMONTE,01,FRANCIA,FRA,AIRE,0,0,0,6,0,6
7,2021,PIEMONTE,01,GERMANIA,DEU,AIRE,0,0,3,4,0,7
7,2021,PIEMONTE,01,PAESI BASSI,NLD,AIRE,0,0,3,4,0,7
7,2021,PIEMONTE,01,PORTOGALLO,PRT,AIRE,0,0,3,7,0,10
7,2021,PIEMONTE,01,REGNO UNITO,GBR,AIRE,0,0,1,2,0,3
7,2021,PIEMONTE,01,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,1,1,0,2
7,2021,PIEMONTE,01,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,1,0,1
7,2021,PIEMONTE,01,SPAGNA,ESP,AIRE,0,0,10,7,0,17
7,2021,PIEMONTE,01,URUGUAY,URY,AIRE,0,0,0,2,0,2
7,2021,PIEMONTE,01,,,Residenti,0,0,564,1124,0,1688
7,2021,PUGLIA,16,BRASILE,BRA,AIRE,0,0,1,3,0,4
7,2021,PUGLIA,16,PORTOGALLO,PRT,AIRE,0,0,0,1,0,1
7,2021,PUGLIA,16,SPAGNA,ESP,AIRE,0,0,1,2,0,3
7,2021,PUGLIA,16,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,1,0,2
7,2021,PUGLIA,16,,,Residenti,0,0,400,875,0,1275
7,2021,SARDEGNA,20,SPAGNA,ESP,AIRE,0,0,1,3,0,4
7,2021,SARDEGNA,20,,,Residenti,0,0,250,631,0,881
7,2021,SICILIA,19,FRANCIA,FRA,AIRE,0,0,1,3,0,4
7,2021,SICILIA,19,GERMANIA,DEU,AIRE,0,0,1,1,0,2
7,2021,SICILIA,19,IRLANDA,IRL,AIRE,0,0,2,7,0,9
7,2021,SICILIA,19,PAESI BASSI,NLD,AIRE,0,0,1,1,0,2
7,2021,SICILIA,19,PORTOGALLO,PRT,AIRE,0,0,1,3,0,4
7,2021,SICILIA,19,REGNO UNITO,GBR,AIRE,0,0,3,7,0,10
7,2021,SICILIA,19,SPAGNA,ESP,AIRE,0,0,1,4,0,5
7,2021,SICILIA,19,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,6,0,6
7,2021,SICILIA,19,SVEZIA,SWE,AIRE,0,0,2,2,0,4
7,2021,SICILIA,19,SVIZZERA,CHE,AIRE,0,0,0,1,0,1
7,2021,SICILIA,19,TUNISIA,TUN,AIRE,0,0,0,1,0,1
7,2021,SICILIA,19,,,Residenti,0,0,1598,3054,0,4652
7,2021,TOSCANA,09,ARGENTINA,ARG,AIRE,0,0,0,4,0,4
7,2021,TOSCANA,09,BRASILE,BRA,AIRE,0,0,0,1,0,1
7,2021,TOSCANA,09,FRANCIA,FRA,AIRE,0,0,1,1,0,2
7,2021,TOSCANA,09,REGNO UNITO,GBR,AIRE,0,0,2,4,0,6
7,2021,TOSCANA,09,,,Residenti,0,0,436,1085,0,1521
7,2021,TRENTINO ALTO ADIGE,04,BELGIO,BEL,AIRE,0,0,1,1,0,2
7,2021,TRENTINO ALTO ADIGE,04,STATI UNITI D'AMERICA,USA,AIRE,0,0,2,5,0,7
7,2021,TRENTINO ALTO ADIGE,04,,,Residenti,0,0,505,723,0,1228
7,2021,UMBRIA,10,BRASILE,BRA,AIRE,0,0,0,3,0,3
7,2021,UMBRIA,10,,,Residenti,0,0,248,453,0,701
7,2021,VALLE D'AOSTA,02,,,Residenti,0,0,2,15,0,17
7,2021,VENETO,05,BELGIO,BEL,AIRE,0,0,2,2,0,4
7,2021,VENETO,05,BRASILE,BRA,AIRE,0,0,2,30,0,32
7,2021,VENETO,05,EMIRATI ARABI UNITI,ARE,AIRE,0,0,5,5,0,10
7,2021,VENETO,05,GERMANIA,DEU,AIRE,0,0,0,8,0,8
7,2021,VENETO,05,PORTOGALLO,PRT,AIRE,0,0,0,1,0,1
7,2021,VENETO,05,REGNO UNITO,GBR,AIRE,0,0,0,1,0,1
7,2021,VENETO,05,SLOVENIA,SVN,AIRE,0,0,1,2,0,3
7,2021,VENETO,05,,,Residenti,0,0,724,1591,0,2315
8,2021,ABRUZZO,13,PAESI BASSI,NLD,AIRE,0,0,0,2,0,2
8,2021,ABRUZZO,13,PORTOGALLO,PRT,AIRE,0,0,2,2,0,4
8,2021,ABRUZZO,13,,,Residenti,0,0,156,363,0,519
8,2021,BASILICATA,17,FRANCIA,FRA,AIRE,0,0,1,3,0,4
8,2021,BASILICATA,17,,,Residenti,0,0,77,192,0,269
8,2021,CALABRIA,18,FRANCIA,FRA,AIRE,0,0,1,1,0,2
8,2021,CALABRIA,18,GERMANIA,DEU,AIRE,0,0,0,1,0,1
8,2021,CALABRIA,18,REPUBBLICA CECA,CZE,AIRE,0,0,4,10,0,14
8,2021,CALABRIA,18,SPAGNA,ESP,AIRE,0,0,1,2,0,3
8,2021,CALABRIA,18,,,Residenti,0,0,214,554,0,768
8,2021,CAMPANIA,15,BELGIO,BEL,AIRE,0,0,1,3,0,4
8,2021,CAMPANIA,15,FRANCIA,FRA,AIRE,0,0,1,5,0,6
8,2021,CAMPANIA,15,GERMANIA,DEU,AIRE,0,0,0,2,0,2
8,2021,CAMPANIA,15,MADAGASCAR,MDG,AIRE,0,0,1,4,0,5
8,2021,CAMPANIA,15,MAROCCO,MAR,AIRE,0,0,1,1,0,2
8,2021,CAMPANIA,15,NORVEGIA,NOR,AIRE,0,0,1,2,0,3
8,2021,CAMPANIA,15,REGNO UNITO,GBR,AIRE,0,0,5,8,0,13
8,2021,CAMPANIA,15,SVIZZERA,CHE,AIRE,0,0,0,3,0,3
8,2021,CAMPANIA,15,,,Residenti,0,0,587,1635,0,2222
8,2021,EMILIA ROMAGNA,08,EMIRATI ARABI UNITI,ARE,AIRE,0,0,0,1,0,1
8,2021,EMILIA ROMAGNA,08,PAESI BASSI,NLD,AIRE,0,0,1,2,0,3
8,2021,EMILIA ROMAGNA,08,PORTOGALLO,PRT,AIRE,0,0,2,2,0,4
8,2021,EMILIA ROMAGNA,08,REGNO UNITO,GBR,AIRE,0,0,0,5,0,5
8,2021,EMILIA ROMAGNA,08,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,1,0,1
8,2021,EMILIA ROMAGNA,08,,,Residenti,0,0,861,1761,0,2622
8,2021,FRIULI VENEZIA GIULIA,06,AUSTRALIA,AUS,AIRE,0,0,1,3,0,4
8,2021,FRIULI VENEZIA GIULIA,06,GERMANIA,DEU,AIRE,0,0,1,1,0,2
8,2021,FRIULI VENEZIA GIULIA,06,PAESI BASSI,NLD,AIRE,0,0,0,1,0,1
8,2021,FRIULI VENEZIA GIULIA,06,VENEZUELA,VEN,AIRE,0,0,0,1,0,1
8,2021,FRIULI VENEZIA GIULIA,06,,,Residenti,0,0,185,383,0,568
8,2021,LAZIO,12,ARGENTINA,ARG,AIRE,0,0,0,1,0,1
8,2021,LAZIO,12,AUSTRIA,AUT,AIRE,0,0,0,4,0,4
8,2021,LAZIO,12,BELGIO,BEL,AIRE,0,0,0,1,0,1
8,2021,LAZIO,12,BRASILE,BRA,AIRE,0,0,3,4,0,7
8,2021,LAZIO,12,CILE,CHL,AIRE,0,0,1,1,0,2
8,2021,LAZIO,12,FRANCIA,FRA,AIRE,0,0,1,4,0,5
8,2021,LAZIO,12,GERMANIA,DEU,AIRE,0,0,4,17,0,21
8,2021,LAZIO,12,GIAPPONE,JPN,AIRE,0,0,2,4,0,6
8,2021,LAZIO,12,IRAN,IRN,AIRE,0,0,0,1,0,1
8,2021,LAZIO,12,LUSSEMBURGO,LUX,AIRE,0,0,1,1,0,2
8,2021,LAZIO,12,MAROCCO,MAR,AIRE,0,0,4,7,0,11
8,2021,LAZIO,12,NORVEGIA,NOR,AIRE,0,0,4,5,0,9
8,2021,LAZIO,12,PORTOGALLO,PRT,AIRE,0,0,2,2,0,4
8,2021,LAZIO,12,QATAR,QAT,AIRE,0,0,1,2,0,3
8,2021,LAZIO,12,REGNO UNITO,GBR,AIRE,0,0,1,2,0,3
8,2021,LAZIO,12,SINGAPORE,SGP,AIRE,0,0,1,2,0,3
8,2021,LAZIO,12,SPAGNA,ESP,AIRE,0,0,0,1,0,1
8,2021,LAZIO,12,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,2,0,2
8,2021,LAZIO,12,SVIZZERA,CHE,AIRE,0,0,2,5,0,7
8,2021,LAZIO,12,TUNISIA,TUN,AIRE,0,0,1,2,0,3
8,2021,LAZIO,12,TURCHIA,TUR,AIRE,0,0,0,5,0,5
8,2021,LAZIO,12,,,Residenti,0,0,750,2343,0,3093
8,2021,LIGURIA,07,PAESI BASSI,NLD,AIRE,0,0,0,1,0,1
8,2021,LIGURIA,07,SVEZIA,SWE,AIRE,0,0,0,1,0,1
8,2021,LIGURIA,07,,,Residenti,0,0,83,250,0,333
8,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,0,0,1,4,0,5
8,2021,LOMBARDIA,03,CANADA,CAN,AIRE,0,0,1,2,0,3
8,2021,LOMBARDIA,03,CILE,CHL,AIRE,0,0,0,1,0,1
8,2021,LOMBARDIA,03,EGITTO,EGY,AIRE,0,0,0,3,0,3
8,2021,LOMBARDIA,03,FRANCIA,FRA,AIRE,0,0,0,2,0,2
8,2021,LOMBARDIA,03,PAESI BASSI,NLD,AIRE,0,0,3,5,0,8
8,2021,LOMBARDIA,03,PORTOGALLO,PRT,AIRE,0,0,7,16,0,23
8,2021,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,0,0,0,8,0,8
8,2021,LOMBARDIA,03,SPAGNA,ESP,AIRE,0,0,1,8,0,9
8,2021,LOMBARDIA,03,STATI UNITI D'AMERICA,USA,AIRE,0,0,8,1,0,9
8,2021,LOMBARDIA,03,SVIZZERA,CHE,AIRE,0,0,2,4,0,6
8,2021,LOMBARDIA,03,,,Residenti,0,0,1064,2517,0,3581
8,2021,MARCHE,11,ALBANIA,ALB,AIRE,0,0,4,5,0,9
8,2021,MARCHE,11,BELGIO,BEL,AIRE,0,0,0,1,0,1
8,2021,MARCHE,11,CANADA,CAN,AIRE,0,0,0,1,0,1
8,2021,MARCHE,11,VIETNAM,VNM,AIRE,0,0,0,3,0,3
8,2021,MARCHE,11,,,Residenti,0,0,146,307,0,453
8,2021,MOLISE,14,AUSTRIA,AUT,AIRE,0,0,0,4,0,4
8,2021,MOLISE,14,BRASILE,BRA,AIRE,0,0,3,4,0,7
8,2021,MOLISE,14,,,Residenti,0,0,22,56,0,78
8,2021,PIEMONTE,01,ARGENTINA,ARG,AIRE,0,0,2,3,0,5
8,2021,PIEMONTE,01,FRANCIA,FRA,AIRE,0,0,1,5,0,6
8,2021,PIEMONTE,01,GERMANIA,DEU,AIRE,0,0,3,5,0,8
8,2021,PIEMONTE,01,MALTA,MLT,AIRE,0,0,1,4,0,5
8,2021,PIEMONTE,01,QATAR,QAT,AIRE,0,0,1,1,0,2
8,2021,PIEMONTE,01,REGNO UNITO,GBR,AIRE,0,0,3,5,0,8
8,2021,PIEMONTE,01,SPAGNA,ESP,AIRE,0,0,3,3,0,6
8,2021,PIEMONTE,01,SVIZZERA,CHE,AIRE,0,0,0,3,0,3
8,2021,PIEMONTE,01,URUGUAY,URY,AIRE,0,0,0,2,0,2
8,2021,PIEMONTE,01,,,Residenti,0,0,390,889,0,1279
8,2021,PUGLIA,16,FRANCIA,FRA,AIRE,0,0,0,1,0,1
8,2021,PUGLIA,16,,,Residenti,0,0,305,719,0,1024
8,2021,SARDEGNA,20,,,Residenti,0,0,213,541,0,754
8,2021,SICILIA,19,BELGIO,BEL,AIRE,0,0,0,1,0,1
8,2021,SICILIA,19,FRANCIA,FRA,AIRE,0,0,2,4,0,6
8,2021,SICILIA,19,GERMANIA,DEU,AIRE,0,0,3,5,0,8
8,2021,SICILIA,19,IRLANDA,IRL,AIRE,0,0,0,2,0,2
8,2021,SICILIA,19,PORTOGALLO,PRT,AIRE,0,0,1,1,0,2
8,2021,SICILIA,19,REGNO UNITO,GBR,AIRE,0,0,0,1,0,1
8,2021,SICILIA,19,ROMANIA,ROU,AIRE,0,0,1,1,0,2
8,2021,SICILIA,19,SPAGNA,ESP,AIRE,0,0,9,4,0,13
8,2021,SICILIA,19,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,1,0,2
8,2021,SICILIA,19,SVIZZERA,CHE,AIRE,0,0,1,7,0,8
8,2021,SICILIA,19,TUNISIA,TUN,AIRE,0,0,2,4,0,6
8,2021,SICILIA,19,,,Residenti,0,0,1060,2350,0,3410
8,2021,TOSCANA,09,BRASILE,BRA,AIRE,0,0,1,2,0,3
8,2021,TOSCANA,09,FRANCIA,FRA,AIRE,0,0,1,2,0,3
8,2021,TOSCANA,09,GERMANIA,DEU,AIRE,0,0,1,2,0,3
8,2021,TOSCANA,09,,,Residenti,0,0,331,794,0,1125
8,2021,TRENTINO ALTO ADIGE,04,AUSTRIA,AUT,AIRE,0,0,0,1,0,1
8,2021,TRENTINO ALTO ADIGE,04,BELGIO,BEL,AIRE,0,0,1,1,0,2
8,2021,TRENTINO ALTO ADIGE,04,EMIRATI ARABI UNITI,ARE,AIRE,0,0,2,2,0,4
8,2021,TRENTINO ALTO ADIGE,04,GERMANIA,DEU,AIRE,0,0,0,1,0,1
8,2021,TRENTINO ALTO ADIGE,04,REGNO UNITO,GBR,AIRE,0,0,2,2,0,4
8,2021,TRENTINO ALTO ADIGE,04,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,2,0,3
8,2021,TRENTINO ALTO ADIGE,04,,,Residenti,0,0,388,654,0,1042
8,2021,UMBRIA,10,BRASILE,BRA,AIRE,0,0,0,5,0,5
8,2021,UMBRIA,10,ECUADOR,ECU,AIRE,0,0,0,1,0,1
8,2021,UMBRIA,10,TUNISIA,TUN,AIRE,0,0,0,1,0,1
8,2021,UMBRIA,10,,,Residenti,0,0,192,435,0,627
8,2021,VALLE D'AOSTA,02,,,Residenti,0,0,9,28,0,37
